x	y	g	gxx	gyy	gzz	gxy	gxz	gyz	 
42.5	43.5	-0.680925	1.89047	0.164927	-2.0554	0.640853	0.810143	3.41789	
42.5	44.5	-0.647296	1.81407	-0.0107919	-1.80328	0.626684	0.742651	3.30646	
42.5	45.5	-0.614823	1.73939	-0.167637	-1.57176	0.609568	0.68057	3.18708	
42.5	46.5	-0.583573	1.66657	-0.306308	-1.36026	0.590302	0.62359	3.06201	
42.5	47.5	-0.553595	1.59573	-0.427698	-1.16803	0.569539	0.571384	2.93327	
42.5	48.5	-0.524914	1.52699	-0.532845	-0.994148	0.547814	0.52362	2.80262	
42.5	49.5	-0.497543	1.46045	-0.622882	-0.837572	0.525557	0.479967	2.67161	
42.5	50.5	-0.471479	1.39619	-0.698996	-0.697194	0.503113	0.440105	2.54153	
42.5	51.5	-0.446706	1.33426	-0.762392	-0.571864	0.480755	0.403726	2.41347	
42.5	52.5	-0.4232	1.27468	-0.814265	-0.460418	0.458696	0.370538	2.28828	
42.5	53.5	-0.400928	1.21748	-0.855778	-0.361706	0.4371	0.340268	2.16667	
42.5	54.5	-0.379853	1.16265	-0.888042	-0.274611	0.416088	0.31266	2.04916	
42.5	55.5	-0.35993	1.11017	-0.912108	-0.198059	0.395751	0.287478	1.93613	
42.5	56.5	-0.341114	1.05999	-0.928955	-0.131035	0.376149	0.264505	1.82786	
42.5	57.5	-0.323357	1.01207	-0.939488	-0.0725865	0.357324	0.243541	1.72449	
42.5	58.5	-0.306608	0.966365	-0.944538	-0.021827	0.339298	0.224403	1.62611	
42.5	59.5	-0.290818	0.922795	-0.944856	0.022061	0.322079	0.206925	1.53271	
42.5	60.5	-0.275937	0.881297	-0.941124	0.0598273	0.305666	0.190953	1.44424	
42.5	61.5	-0.261917	0.841795	-0.933951	0.0921556	0.290048	0.176351	1.3606	
42.5	62.5	-0.24871	0.804214	-0.92388	0.119666	0.275208	0.162992	1.28165	
42.5	63.5	-0.236269	0.768475	-0.911395	0.142919	0.261124	0.150764	1.20725	
42.5	64.5	-0.22455	0.7345	-0.896919	0.16242	0.247772	0.139563	1.1372	
42.5	65.5	-0.213511	0.702209	-0.880828	0.178619	0.235124	0.129296	1.07132	
42.5	66.5	-0.203111	0.671526	-0.863447	0.191921	0.22315	0.119878	1.00941	
42.5	67.5	-0.19331	0.642373	-0.845061	0.202688	0.211821	0.111233	0.951272	
42.5	68.5	-0.184073	0.614677	-0.825916	0.211239	0.201107	0.103292	0.896703	
42.5	69.5	-0.175365	0.588365	-0.806225	0.21786	0.190978	0.0959924	0.845504	
43.5	0.5	-0.756947	2.02491	1.04506	-3.06998	-0.118514	1.84272	-3.39684	
43.5	1.5	-0.791067	2.19382	1.25537	-3.44919	0.0331318	1.94012	-3.4233	
43.5	2.5	-0.82533	2.3957	1.46083	-3.85653	0.210115	2.02923	-3.42494	
43.5	3.5	-0.859474	2.63843	1.6526	-4.29104	0.411528	2.10586	-3.39907	
43.5	4.5	-0.893213	2.93088	1.81996	-4.75083	0.633914	2.16521	-3.34383	
43.5	5.5	-0.92625	3.28219	1.95069	-5.23288	0.870149	2.20211	-3.2586	
43.5	6.5	-0.958289	3.70053	2.03223	-5.73276	1.10827	2.21158	-3.14456	
43.5	7.5	-0.989057	4.1909	2.05359	-6.24449	1.33062	2.1897	-3.00518	
43.5	8.5	-1.01833	4.75209	2.00832	-6.76041	1.51386	2.13489	-2.84628	
43.5	9.5	-1.04594	5.37338	1.89789	-7.27127	1.63076	2.04924	-2.67567	
43.5	10.5	-1.07183	6.03191	1.73463	-7.76654	1.65409	1.9396	-2.50191	
43.5	11.5	-1.096	6.69226	1.54251	-8.23478	1.56232	1.81766	-2.33243	
43.5	12.5	-1.11851	7.30953	1.35471	-8.66424	1.34559	1.69872	-2.17166	
43.5	13.5	-1.13946	7.83545	1.20813	-9.04359	1.00982	1.59922	-2.01971	
43.5	14.5	-1.15892	8.22618	1.13648	-9.36266	0.577248	1.53386	-1.87232	
43.5	15.5	-1.1769	8.44925	1.16408	-9.61333	0.0834209	1.51314	-1.72186	
43.5	16.5	-1.19331	8.48822	1.30201	-9.79022	-0.428246	1.5419	-1.55893	
43.5	17.5	-1.208	8.34423	1.54693	-9.89117	-0.912619	1.61891	-1.37397	
43.5	18.5	-1.22069	8.03525	1.882	-9.91725	-1.32855	1.73729	-1.15873	
43.5	19.5	-1.23105	7.59326	2.27916	-9.87242	-1.64373	1.88541	-0.9074	
43.5	20.5	-1.23871	7.05983	2.70287	-9.7627	-1.83852	2.0483	-0.617655	
43.5	21.5	-1.24329	6.48023	3.11512	-9.59535	-1.9081	2.20968	-0.291408	
43.5	22.5	-1.24444	5.89688	3.4812	-9.37808	-1.86204	2.3543	0.0651167	
43.5	23.5	-1.24191	5.34375	3.77478	-9.11853	-1.72107	2.47021	0.442266	
43.5	24.5	-1.23556	4.84334	3.9805	-8.82383	-1.51179	2.55003	0.828583	
43.5	25.5	-1.22535	4.4066	4.09382	-8.50042	-1.26138	2.59111	1.21257	
43.5	26.5	-1.21135	4.03521	4.11869	-8.1539	-0.993666	2.5947	1.58405	
43.5	27.5	-1.19374	3.72461	4.06448	-7.78909	-0.727198	2.56466	1.9348	
43.5	28.5	-1.17275	3.46695	3.94317	-7.41012	-0.474932	2.50625	2.25874	
43.5	29.5	-1.14867	3.25323	3.76734	-7.02057	-0.244927	2.42518	2.55164	
43.5	30.5	-1.12183	3.07468	3.54901	-6.62369	-0.0413983	2.32699	2.81086	
43.5	31.5	-1.09257	2.92347	3.29903	-6.2225	0.134205	2.21668	3.03498	
43.5	32.5	-1.06124	2.79301	3.02689	-5.8199	0.282296	2.09857	3.22353	
43.5	33.5	-1.02821	2.67797	2.74073	-5.4187	0.404443	1.97627	3.37677	
43.5	34.5	-0.993824	2.5742	2.44747	-5.02167	0.502869	1.85269	3.49559	
43.5	35.5	-0.958413	2.47854	2.15294	-4.63148	0.580096	1.73014	3.58136	
43.5	36.5	-0.922301	2.38866	1.86201	-4.25066	0.638721	1.61036	3.63584	
43.5	37.5	-0.885793	2.30288	1.5787	-3.88158	0.681268	1.49467	3.66115	
43.5	38.5	-0.849168	2.22007	1.30631	-3.52637	0.710102	1.384	3.65967	
43.5	39.5	-0.812681	2.13946	1.04741	-3.18687	0.727382	1.27894	3.63397	
43.5	40.5	-0.77656	2.06061	0.803974	-2.86458	0.735047	1.17989	3.58677	
43.5	41.5	-0.741008	1.98327	0.57742	-2.56069	0.734808	1.087	3.52085	
43.5	42.5	-0.706196	1.90735	0.368646	-2.27599	0.72816	1.0003	3.43899	
43.5	43.5	-0.672272	1.83285	0.178101	-2.01095	0.716395	0.919703	3.34389	
43.5	44.5	-0.639354	1.75986	0.00583868	-1.76569	0.70062	0.845026	3.23815	
43.5	45.5	-0.607536	1.68846	-0.148419	-1.54005	0.681775	0.776031	3.12418	
43.5	46.5	-0.57689	1.6188	-0.285224	-1.33357	0.660652	0.712438	3.00421	
43.5	47.5	-0.547465	1.55098	-0.405346	-1.14563	0.637913	0.653941	2.88024	
43.5	48.5	-0.519293	1.48511	-0.509713	-0.975399	0.614105	0.600221	2.75405	
43.5	49.5	-0.492387	1.4213	-0.599366	-0.82193	0.58968	0.550953	2.62716	
43.5	50.5	-0.466747	1.3596	-0.675413	-0.684191	0.565002	0.50582	2.50089	
43.5	51.5	-0.442363	1.30009	-0.738994	-0.561098	0.540367	0.464508	2.37633	
43.5	52.5	-0.419212	1.2428	-0.791249	-0.451547	0.516007	0.426718	2.25436	
43.5	53.5	-0.397265	1.18773	-0.833294	-0.354439	0.492105	0.392166	2.13569	
43.5	54.5	-0.376485	1.1349	-0.866203	-0.268697	0.4688	0.360584	2.02087	
43.5	55.5	-0.356833	1.08428	-0.890995	-0.193288	0.446195	0.331721	1.91031	
43.5	56.5	-0.338264	1.03585	-0.908624	-0.127226	0.424365	0.305342	1.80427	
43.5	57.5	-0.320732	0.989562	-0.919975	-0.0695867	0.403361	0.281234	1.70295	
43.5	58.5	-0.304189	0.945367	-0.925861	-0.0195064	0.383213	0.259194	1.60643	
43.5	59.5	-0.288587	0.903209	-0.927022	0.0238126	0.363937	0.239042	1.51472	
43.5	60.5	-0.273879	0.863024	-0.924127	0.0611033	0.345536	0.220609	1.42779	
43.5	61.5	-0.260016	0.824743	-0.917779	0.0930352	0.328002	0.203742	1.34554	
43.5	62.5	-0.246953	0.788298	-0.908514	0.120216	0.311321	0.1883	1.26787	
43.5	63.5	-0.234644	0.753615	-0.896811	0.143197	0.295472	0.174155	1.19463	
43.5	64.5	-0.223046	0.72062	-0.883092	0.162472	0.280431	0.161193	1.12563	
43.5	65.5	-0.212118	0.689241	-0.867729	0.178487	0.266169	0.149307	1.06071	
43.5	66.5	-0.201819	0.659405	-0.851045	0.19164	0.252657	0.138401	0.999675	
43.5	67.5	-0.192112	0.63104	-0.833326	0.202286	0.239863	0.128388	0.942331	
43.5	68.5	-0.182961	0.604076	-0.814816	0.210741	0.227755	0.119189	0.888486	
43.5	69.5	-0.174331	0.578444	-0.79573	0.217285	0.216301	0.110733	0.837948	
44.5	0.5	-0.738048	1.92636	0.918565	-2.84493	-0.269088	1.93433	-3.29145	
44.5	1.5	-0.771137	2.08461	1.10676	-3.19138	-0.145065	2.04276	-3.32298	
44.5	2.5	-0.804436	2.27129	1.29057	-3.56187	-0.00205107	2.14595	-3.33303	
44.5	3.5	-0.837719	2.49212	1.46307	-3.95519	0.158263	2.24082	-3.31943	
44.5	4.5	-0.870741	2.75306	1.61629	-4.36935	0.332091	2.32398	-3.28066	
44.5	5.5	-0.903246	3.05969	1.74166	-4.80135	0.512896	2.39191	-3.21614	
44.5	6.5	-0.93498	3.41613	1.83102	-5.24715	0.69081	2.44143	-3.12647	
44.5	7.5	-0.965698	3.82349	1.87796	-5.70145	0.852415	2.47018	-3.01368	
44.5	8.5	-0.995188	4.27803	1.87971	-6.15774	0.981208	2.47738	-2.8812	
44.5	9.5	-1.02327	4.76931	1.83903	-6.60834	1.0591	2.46445	-2.73348	
44.5	10.5	-1.04982	5.2791	1.7655	-7.0446	1.06906	2.43551	-2.57534	
44.5	11.5	-1.07476	5.78164	1.67564	-7.45729	0.998493	2.39724	-2.41095	
44.5	12.5	-1.09803	6.24587	1.59113	-7.837	0.842648	2.35815	-2.2429	
44.5	13.5	-1.11961	6.63922	1.53555	-8.17476	0.606751	2.32733	-2.07157	
44.5	14.5	-1.13944	6.93234	1.53029	-8.46263	0.3063	2.31288	-1.89502	
44.5	15.5	-1.15748	7.10337	1.59087	-8.69424	-0.0347006	2.32061	-1.70949	
44.5	16.5	-1.17359	7.14099	1.72433	-8.86532	-0.386997	2.35314	-1.51017	
44.5	17.5	-1.18762	7.04567	1.92825	-8.97392	-0.719987	2.40958	-1.29215	
44.5	18.5	-1.19935	6.82927	2.19111	-9.02038	-1.00557	2.48574	-1.05127	
44.5	19.5	-1.20856	6.51326	2.49386	-9.00712	-1.22149	2.57461	-0.784896	
44.5	20.5	-1.21497	6.12567	2.81245	-8.93812	-1.35383	2.66735	-0.492529	
44.5	21.5	-1.21833	5.69732	3.1211	-8.81842	-1.39834	2.75437	-0.176179	
44.5	22.5	-1.21842	5.25764	3.39588	-8.65352	-1.36012	2.82674	0.159637	
44.5	23.5	-1.21509	4.83126	3.61775	-8.44902	-1.25175	2.87732	0.508363	
44.5	24.5	-1.20824	4.43587	3.77439	-8.21026	-1.09033	2.90154	0.862231	
44.5	25.5	-1.19786	4.08174	3.86045	-7.94219	-0.894258	2.89755	1.2132	
44.5	26.5	-1.18401	3.77268	3.87656	-7.64924	-0.680642	2.86596	1.55376	
44.5	27.5	-1.16684	3.50771	3.82767	-7.33538	-0.463728	2.80913	1.8774	
44.5	28.5	-1.14654	3.28279	3.7214	-7.00419	-0.254287	2.73057	2.17886	
44.5	29.5	-1.12335	3.09239	3.56657	-6.65896	-0.059717	2.63426	2.45414	
44.5	30.5	-1.09755	2.93056	3.37227	-6.30283	0.115471	2.5243	2.70035	
44.5	31.5	-1.06944	2.79159	3.14722	-5.93882	0.269028	2.40453	2.9156	
44.5	32.5	-1.03935	2.67045	2.89948	-5.56993	0.400369	2.27839	3.09885	
44.5	33.5	-1.00758	2.56287	2.63627	-5.19914	0.510048	2.14888	3.24978	
44.5	34.5	-0.974456	2.46541	2.36399	-4.8294	0.599354	2.01849	3.36871	
44.5	35.5	-0.940305	2.37535	2.08825	-4.46359	0.670003	1.88926	3.4565	
44.5	36.5	-0.905426	2.29065	1.81383	-4.10448	0.723921	1.76279	3.51446	
44.5	37.5	-0.870109	2.20981	1.54484	-3.75465	0.763089	1.64031	3.54433	
44.5	38.5	-0.834626	2.13177	1.28467	-3.41644	0.789449	1.52275	3.54817	
44.5	39.5	-0.799225	2.05581	1.03609	-3.0919	0.804836	1.41073	3.5283	
44.5	40.5	-0.764131	1.9815	0.801262	-2.78276	0.810946	1.30467	3.48721	
44.5	41.5	-0.729543	1.90858	0.581783	-2.49036	0.809314	1.20479	3.42752	
44.5	42.5	-0.695633	1.83695	0.378743	-2.21569	0.801317	1.11117	3.35188	
44.5	43.5	-0.66255	1.76661	0.192766	-1.95938	0.788164	1.02378	3.26288	
44.5	44.5	-0.630412	1.69763	0.0240691	-1.7217	0.770915	0.942477	3.16305	
44.5	45.5	-0.599317	1.63008	-0.127478	-1.5026	0.750486	0.867075	3.05475	
44.5	46.5	-0.569338	1.56409	-0.262298	-1.30179	0.727661	0.797324	2.94017	
44.5	47.5	-0.540528	1.49977	-0.38104	-1.11873	0.703106	0.732943	2.82129	
44.5	48.5	-0.51292	1.43722	-0.484532	-0.952687	0.677381	0.673632	2.69986	
44.5	49.5	-0.486534	1.37654	-0.573725	-0.802816	0.650953	0.619078	2.57742	
44.5	50.5	-0.461371	1.31781	-0.64965	-0.668159	0.624206	0.568966	2.45528	
44.5	51.5	-0.437423	1.26108	-0.713381	-0.547701	0.597454	0.522984	2.33454	
44.5	52.5	-0.414672	1.2064	-0.766002	-0.4404	0.570949	0.480828	2.2161	
44.5	53.5	-0.393091	1.15379	-0.80858	-0.345208	0.544891	0.442205	2.10069	
44.5	54.5	-0.372647	1.10325	-0.84215	-0.261098	0.519436	0.406836	1.98885	
44.5	55.5	-0.353301	1.05477	-0.867698	-0.187073	0.494701	0.374459	1.88102	
44.5	56.5	-0.335012	1.00834	-0.88615	-0.122187	0.470773	0.344826	1.77749	
44.5	57.5	-0.317736	0.963911	-0.898369	-0.065542	0.447713	0.317707	1.67845	
44.5	58.5	-0.301428	0.921451	-0.905149	-0.0163025	0.42556	0.292888	1.58401	
44.5	59.5	-0.28604	0.880908	-0.907215	0.0263073	0.404336	0.27017	1.49421	
44.5	60.5	-0.271528	0.842224	-0.905225	0.0630011	0.384048	0.249372	1.40902	
44.5	61.5	-0.257845	0.805341	-0.899773	0.0944319	0.364693	0.230326	1.32836	
44.5	62.5	-0.244946	0.770193	-0.891387	0.121193	0.34626	0.212878	1.25213	
44.5	63.5	-0.232788	0.736716	-0.88054	0.143824	0.328729	0.196888	1.1802	
44.5	64.5	-0.221328	0.704843	-0.867651	0.162808	0.312076	0.182227	1.1124	
44.5	65.5	-0.210527	0.674505	-0.853087	0.178582	0.296273	0.168778	1.04858	
44.5	66.5	-0.200344	0.645636	-0.837173	0.191537	0.281289	0.156435	0.988536	
44.5	67.5	-0.190744	0.61817	-0.82019	0.20202	0.267092	0.1451	0.9321	
44.5	68.5	-0.181691	0.592041	-0.802384	0.210343	0.253648	0.134684	0.879083	
44.5	69.5	-0.173152	0.567185	-0.783968	0.216783	0.240922	0.125107	0.8293	
45.5	0.5	-0.718312	1.8098	0.815306	-2.62511	-0.409133	2.0102	-3.17728	
45.5	1.5	-0.750272	1.95437	0.986537	-2.9409	-0.308959	2.12733	-3.2116	
45.5	2.5	-0.782481	2.12282	1.15447	-3.27729	-0.19445	2.24155	-3.22696	
45.5	3.5	-0.814742	2.31914	1.31379	-3.63292	-0.0675474	2.35052	-3.22149	
45.5	4.5	-0.846837	2.54716	1.45862	-4.00578	0.0681838	2.45173	-3.19384	
45.5	5.5	-0.878542	2.81003	1.58301	-4.39304	0.207186	2.54268	-3.14332	
45.5	6.5	-0.909627	3.10938	1.68161	-4.79099	0.341686	2.62111	-3.07004	
45.5	7.5	-0.93987	3.4443	1.75069	-5.19499	0.461757	2.68538	-2.97506	
45.5	8.5	-0.969063	3.81026	1.78923	-5.5995	0.555865	2.73485	-2.86026	
45.5	9.5	-0.997018	4.19811	1.79999	-5.9981	0.612017	2.7702	-2.72818	
45.5	10.5	-1.02358	4.59369	1.79005	-6.38374	0.619501	2.79362	-2.58156	
45.5	11.5	-1.04861	4.9783	1.77066	-6.74897	0.570955	2.80872	-2.42287	
45.5	12.5	-1.072	5.33027	1.75603	-7.08631	0.464275	2.82008	-2.25376	
45.5	13.5	-1.09365	5.62739	1.76129	-7.38868	0.30382	2.83255	-2.07477	
45.5	14.5	-1.11346	5.8498	1.80003	-7.64983	0.100498	2.85045	-1.88525	
45.5	15.5	-1.13132	5.98271	1.88203	-7.86473	-0.129309	2.87683	-1.68357	
45.5	16.5	-1.14708	6.01834	2.01156	-8.02989	-0.365767	2.91295	-1.46754	
45.5	17.5	-1.16061	5.95683	2.18667	-8.14349	-0.58808	2.95809	-1.23493	
45.5	18.5	-1.17172	5.80605	2.39932	-8.20537	-0.777043	3.0096	-0.983994	
45.5	19.5	-1.18023	5.58044	2.63641	-8.21686	-0.917286	3.06324	-0.713906	
45.5	20.5	-1.18594	5.29903	2.88143	-8.18046	-0.998942	3.1137	-0.425169	
45.5	21.5	-1.18868	4.98291	3.11659	-8.09949	-1.01849	3.15535	-0.119802	
45.5	22.5	-1.18829	4.65268	3.32507	-7.97776	-0.978589	3.18292	0.198655	
45.5	23.5	-1.18467	4.32618	3.49301	-7.81919	-0.887044	3.19221	0.525396	
45.5	24.5	-1.17777	4.01698	3.61071	-7.62769	-0.754999	3.18051	0.854782	
45.5	25.5	-1.16759	3.7339	3.67304	-7.40695	-0.595019	3.14677	1.18087	
45.5	26.5	-1.15419	3.48134	3.67908	-7.16042	-0.419367	3.09145	1.49786	
45.5	27.5	-1.13768	3.26009	3.63124	-6.89133	-0.238819	3.01622	1.8005	
45.5	28.5	-1.11824	3.06846	3.53429	-6.60275	-0.0620322	2.92361	2.08423	
45.5	29.5	-1.09607	2.90324	3.39439	-6.29763	0.104594	2.81657	2.34533	
45.5	30.5	-1.07142	2.76053	3.21836	-5.97889	0.256758	2.69823	2.58089	
45.5	31.5	-1.04455	2.63634	3.01316	-5.6495	0.391931	2.57164	2.78879	
45.5	32.5	-1.01574	2.52691	2.78554	-5.31245	0.508977	2.43963	2.96762	
45.5	33.5	-0.985293	2.42894	2.54183	-4.97077	0.607799	2.30473	3.11668	
45.5	34.5	-0.953505	2.33965	2.28785	-4.6275	0.689026	2.16911	3.23586	
45.5	35.5	-0.920673	2.25681	2.02885	-4.28567	0.753766	2.0346	3.32563	
45.5	36.5	-0.887087	2.17869	1.76946	-3.94816	0.803409	1.90271	3.38695	
45.5	37.5	-0.853025	2.10398	1.51373	-3.61771	0.839492	1.77461	3.42123	
45.5	38.5	-0.818747	2.03175	1.26509	-3.29683	0.863593	1.65122	3.43025	
45.5	39.5	-0.784497	1.96134	1.02639	-2.98774	0.877261	1.5332	3.41609	
45.5	40.5	-0.750495	1.89237	0.799928	-2.69229	0.881975	1.42102	3.38106	
45.5	41.5	-0.716937	1.82459	0.587426	-2.41201	0.87911	1.31496	3.32761	
45.5	42.5	-0.683996	1.75791	0.390119	-2.14803	0.869925	1.21516	3.25825	
45.5	43.5	-0.651817	1.69233	0.208772	-1.9011	0.855556	1.12165	3.17547	
45.5	44.5	-0.620523	1.6279	0.0437376	-1.67164	0.837013	1.03434	3.08172	
45.5	45.5	-0.590212	1.56471	-0.104987	-1.45972	0.815187	0.953089	2.97929	
45.5	46.5	-0.560959	1.50287	-0.237705	-1.26516	0.790851	0.877684	2.87034	
45.5	47.5	-0.53282	1.44248	-0.35496	-1.08752	0.764674	0.807875	2.7568	
45.5	48.5	-0.505832	1.38367	-0.457483	-0.926185	0.737226	0.743385	2.64042	
45.5	49.5	-0.480016	1.32651	-0.546139	-0.780375	0.708988	0.683914	2.52272	
45.5	50.5	-0.455378	1.2711	-0.621883	-0.64922	0.680361	0.629157	2.40501	
45.5	51.5	-0.431912	1.2175	-0.685723	-0.531775	0.651676	0.578804	2.28838	
45.5	52.5	-0.409604	1.16575	-0.738687	-0.42706	0.623205	0.53255	2.17376	
45.5	53.5	-0.388428	1.11588	-0.781792	-0.334085	0.595164	0.490096	2.06187	
45.5	54.5	-0.368355	1.0679	-0.816033	-0.25187	0.567723	0.451158	1.95328	
45.5	55.5	-0.34935	1.02182	-0.842359	-0.179465	0.541014	0.415461	1.84844	
45.5	56.5	-0.331373	0.977625	-0.861668	-0.115957	0.515136	0.382747	1.74765	
45.5	57.5	-0.314383	0.935283	-0.874797	-0.0604863	0.49016	0.352774	1.65113	
45.5	58.5	-0.298336	0.894764	-0.882521	-0.0122432	0.466133	0.325313	1.559	
45.5	59.5	-0.283188	0.856027	-0.885549	0.0295221	0.443083	0.300155	1.4713	
45.5	60.5	-0.268895	0.819023	-0.884525	0.0655019	0.421025	0.277104	1.38803	
45.5	61.5	-0.255413	0.783701	-0.880031	0.0963302	0.399958	0.25598	1.30913	
45.5	62.5	-0.242698	0.750005	-0.87259	0.122585	0.379874	0.236617	1.23451	
45.5	63.5	-0.230709	0.717876	-0.862666	0.14479	0.360755	0.218861	1.16404	
45.5	64.5	-0.219404	0.687255	-0.850674	0.163419	0.342577	0.202574	1.09758	
45.5	65.5	-0.208744	0.658081	-0.836978	0.178897	0.325314	0.187628	1.03497	
45.5	66.5	-0.198692	0.630293	-0.821899	0.191606	0.308934	0.173905	0.976046	
45.5	67.5	-0.189212	0.603831	-0.805718	0.201887	0.293403	0.1613	0.920625	
45.5	68.5	-0.180268	0.578634	-0.788679	0.210045	0.278688	0.149715	0.868535	
45.5	69.5	-0.17183	0.554645	-0.770995	0.21635	0.264751	0.139061	0.819598	
46.5	0.5	-0.697897	1.67979	0.732125	-2.41191	-0.536328	2.07036	-3.05635	
46.5	1.5	-0.72865	1.80898	0.890203	-2.69918	-0.456247	2.19397	-3.09173	
46.5	2.5	-0.759675	1.95782	1.0463	-3.00413	-0.365133	2.31637	-3.11011	
46.5	3.5	-0.79079	2.129	1.19637	-3.32538	-0.264862	2.43572	-3.10981	
46.5	4.5	-0.821804	2.32486	1.3361	-3.66097	-0.158526	2.55008	-3.08957	
46.5	5.5	-0.852513	2.54696	1.46131	-4.00827	-0.0506193	2.65752	-3.04858	
46.5	6.5	-0.882706	2.7955	1.56846	-4.36396	0.0529197	2.75627	-2.98661	
46.5	7.5	-0.912176	3.0687	1.65529	-4.72399	0.144876	2.84499	-2.90405	
46.5	8.5	-0.940722	3.3621	1.72154	-5.08364	0.217246	2.92295	-2.80188	
46.5	9.5	-0.968153	3.66808	1.76948	-5.43756	0.262078	2.9902	-2.68149	
46.5	10.5	-0.994296	3.97584	1.80414	-5.77998	0.272603	3.04766	-2.54449	
46.5	11.5	-1.01899	4.2718	1.83308	-6.10488	0.244511	3.09703	-2.39239	
46.5	12.5	-1.0421	4.54071	1.86559	-6.4063	0.177056	3.14056	-2.22637	
46.5	13.5	-1.06348	4.76727	1.91134	-6.67861	0.073724	3.18065	-2.04704	
46.5	14.5	-1.08299	4.93793	1.97892	-6.91684	-0.0577631	3.21943	-1.85445	
46.5	15.5	-1.10052	5.04259	2.07437	-7.11696	-0.206149	3.25833	-1.64815	
46.5	16.5	-1.11591	5.07589	2.20015	-7.27604	-0.357915	3.29779	-1.42744	
46.5	17.5	-1.12902	5.03784	2.35454	-7.39238	-0.498895	3.33715	-1.1916	
46.5	18.5	-1.13969	4.93368	2.53179	-7.46547	-0.615949	3.37468	-0.940234	
46.5	19.5	-1.14777	4.77317	2.7227	-7.49587	-0.698464	3.40774	-0.673562	
46.5	20.5	-1.15311	4.56928	2.91575	-7.48502	-0.739463	3.43316	-0.392609	
46.5	21.5	-1.15558	4.33659	3.09842	-7.43501	-0.736181	3.44758	-0.0993545	
46.5	22.5	-1.15507	4.08958	3.25872	-7.3483	-0.690016	3.44794	0.203262	
46.5	23.5	-1.1515	3.84115	3.38643	-7.22758	-0.605902	3.43182	0.511477	
46.5	24.5	-1.14483	3.6016	3.47396	-7.07556	-0.491257	3.39772	0.820936	
46.5	25.5	-1.13509	3.37814	3.51681	-6.89495	-0.354773	3.34519	1.12699	
46.5	26.5	-1.12232	3.17495	3.5134	-6.68836	-0.20528	3.27474	1.42499	
46.5	27.5	-1.10663	2.99363	3.46474	-6.45837	-0.0508862	3.18773	1.71054	
46.5	28.5	-1.08817	2.83378	3.37377	-6.20754	0.101562	3.0861	1.97964	
46.5	29.5	-1.06711	2.69369	3.24479	-5.93848	0.246714	2.97219	2.22886	
46.5	30.5	-1.04366	2.57091	3.08297	-5.65388	0.380708	2.8485	2.45533	
46.5	31.5	-1.01808	2.4627	2.89383	-5.35653	0.501033	2.71752	2.65684	
46.5	32.5	-0.990617	2.36634	2.68301	-5.04935	0.606305	2.58166	2.83177	
46.5	33.5	-0.961539	2.27933	2.45603	-4.73536	0.696036	2.44309	2.97913	
46.5	34.5	-0.931127	2.19949	2.21812	-4.41761	0.77041	2.30376	3.09852	
46.5	35.5	-0.899661	2.12504	1.97412	-4.09916	0.83009	2.16536	3.19009	
46.5	36.5	-0.867416	2.05453	1.72846	-3.78299	0.876056	2.02929	3.25452	
46.5	37.5	-0.834658	1.98688	1.48505	-3.47193	0.909487	1.89673	3.29295	
46.5	38.5	-0.801639	1.92127	1.24731	-3.16858	0.93166	1.76858	3.30692	
46.5	39.5	-0.768595	1.85716	1.0181	-2.87526	0.943881	1.64555	3.2983	
46.5	40.5	-0.735741	1.79419	0.799777	-2.59397	0.947436	1.52817	3.2692	
46.5	41.5	-0.703271	1.73216	0.594159	-2.32632	0.943559	1.41678	3.22191	
46.5	42.5	-0.671355	1.671	0.402582	-2.07358	0.933404	1.31159	3.15883	
46.5	43.5	-0.640139	1.61069	0.225921	-1.83661	0.918034	1.21267	3.08233	
46.5	44.5	-0.609746	1.5513	0.0646421	-1.61594	0.898416	1.12001	2.99476	
46.5	45.5	-0.580274	1.49292	-0.0811502	-1.41177	0.875412	1.03351	2.89836	
46.5	46.5	-0.551801	1.43564	-0.211654	-1.22399	0.849788	0.952999	2.79522	
46.5	47.5	-0.524385	1.3796	-0.327314	-1.05228	0.822211	0.878261	2.68724	
46.5	48.5	-0.498066	1.32488	-0.428772	-0.896112	0.79326	0.809042	2.57614	
46.5	49.5	-0.472868	1.2716	-0.51681	-0.754794	0.763429	0.745063	2.46343	
46.5	50.5	-0.448799	1.21984	-0.592309	-0.627531	0.733134	0.68603	2.35039	
46.5	51.5	-0.425857	1.16966	-0.656213	-0.513451	0.702724	0.631639	2.23814	
46.5	52.5	-0.40403	1.12113	-0.70949	-0.411639	0.672485	0.581586	2.12759	
46.5	53.5	-0.383297	1.07427	-0.75311	-0.321162	0.642651	0.535572	2.01947	
46.5	54.5	-0.363631	1.02911	-0.788022	-0.241092	0.613407	0.493306	1.91438	
46.5	55.5	-0.344998	0.985665	-0.815139	-0.170526	0.584897	0.454507	1.81276	
46.5	56.5	-0.327363	0.943921	-0.835329	-0.108592	0.557234	0.418907	1.71494	
46.5	57.5	-0.310686	0.903867	-0.849403	-0.0544641	0.530496	0.386254	1.62115	
46.5	58.5	-0.294926	0.865478	-0.858112	-0.0073657	0.504741	0.35631	1.53151	
46.5	59.5	-0.280042	0.828723	-0.862149	0.0334263	0.480003	0.328852	1.44611	
